Entidad,ID CTT,SNPA01,SNPA02,SNPA03,SNPA04,SNPA05,SNPA06,SNPA07,SNPA08,SNPA09,SNPA10,SNPA11,SNPA12,MI01,MI02,MI03,MI04,MI05,MI06,MI07,MI08,MI09,MI10,FEM01,FEM02,FEM03,FEM04,FEM05,FEM06,FEM07,FEM08
JALISCO,1502,0.670995793,0.695935562,0.672609744,0.612421759,0.637724461,0.618441595,0.657152017,0.657884398,0.593340191,0.643379097,0.658859971,0.541753829,0.784873149,0.709195751,0.752201578,0.706209237,0.762284242,0.657135941,0.76771797,0.750351785,0.750117619,0.773504335,0.69558823,0.622551701,0.683396889,0.620685408,0.648723234,0.569807641,0.592618573,0.484427737
JALISCO,1503,0.750662812,0.769786807,0.74809008,0.718852309,0.684559685,0.690904712,0.706100152,0.756388039,0.638288985,0.696689356,0.723166252,0.525958739,0.763893245,0.734839907,0.737938286,0.753784283,0.737800364,0.689768948,0.75419908,0.726644817,0.774880114,0.738080992,0.621850115,0.587905968,0.626450608,0.536611948,0.617579555,0.464012573,0.502593,0.475964323
JALISCO,1504,0.854195909,0.859662784,0.842085321,0.831050126,0.795708006,0.799927313,0.78751868,0.841462453,0.768143115,0.811687209,0.794718827,0.5433626,0.813187155,0.684283907,0.767499748,0.781872652,0.793387185,0.710462758,0.783765847,0.748195755,0.701115334,0.769317753,0.744076165,0.70518331,0.739367582,0.684901053,0.710967619,0.60156956,0.654989626,0.509708602
JALISCO,1505,0.67695575,0.728977868,0.717497216,0.642414628,0.647240862,0.660112026,0.722873806,0.712176991,0.57748978,0.693664169,0.721103155,0.646813991,0.868905527,0.695140742,0.815913724,0.784228137,0.822919457,0.663725416,0.831235331,0.792456395,0.809971301,0.814233798,0.669220319,0.604956701,0.662648952,0.640461292,0.648366179,0.481089182,0.563544433,0.401739907
JALISCO,1506,0.625194882,0.636630633,0.63029894,0.590040307,0.575952496,0.572830258,0.600750507,0.632610682,0.467915083,0.622436487,0.635565946,0.525836148,0.515944792,0.606636137,0.579909764,0.615152694,0.591738951,0.559685249,0.604916672,0.588373519,0.556591415,0.607644056,0.652462805,0.640654583,0.647039887,0.554613933,0.636620794,0.597091117,0.54157924,0.598326532
JALISCO,1507,0.84733341,0.820065317,0.79937438,0.827794743,0.813822672,0.8246625,0.796211282,0.844512758,0.797641733,0.74009877,0.829258336,0.633395418,0.838394977,0.691260826,0.785167739,0.774984086,0.766009163,0.720276617,0.822713086,0.795358448,0.795099915,0.808607218,0.768824955,0.746025004,0.765406325,0.7178118,0.757072846,0.720290481,0.691280171,0.642499437
JALISCO,1508,0.762459581,0.73281816,0.705457697,0.709138147,0.755844793,0.755847574,0.745619906,0.748235859,0.688940724,0.699913665,0.780449354,0.630749606,0.775720417,0.698065824,0.731592925,0.712645397,0.677329025,0.670634406,0.749968878,0.614554282,0.777600613,0.738388731,0.740660093,0.736127226,0.744118314,0.656682445,0.740654441,0.713376721,0.671022623,0.709725727
JALISCO,1509,0.687880645,0.741284703,0.738448793,0.639481043,0.670031069,0.686315384,0.730124025,0.739984535,0.699878305,0.730775497,0.747063302,0.57132903,0.791539209,0.833776471,0.789596251,0.81497585,0.807562095,0.730164874,0.811802034,0.648836071,0.808488802,0.794139236,0.757194648,0.75633081,0.7583279,0.680849166,0.757061135,0.726517515,0.647732221,0.664169953
JALISCO,1510,0.519968187,0.57648201,0.559413699,0.440955863,0.462364934,0.467133504,0.53965484,0.511461797,0.3621517,0.54209668,0.465665304,0.486461669,0.51523715,0.541943032,0.517729529,0.54202762,0.516287084,0.543216089,0.558922233,0.551889284,0.565006176,0.548488937,0.570396942,0.564851485,0.575828945,0.481493656,0.566737183,0.522792297,0.409129384,0.451301352
JALISCO,1511,0.546085974,0.600913462,0.601126555,0.494979418,0.464359443,0.51733245,0.589580659,0.559184409,0.440956669,0.579331577,0.513002717,0.450560214,0.58404843,0.611838085,0.517999431,0.548618856,0.591394595,0.56102223,0.613815267,0.598131799,0.630882826,0.625302517,0.591409517,0.5809939,0.592748474,0.49911954,0.586576485,0.506992316,0.506891756,0.507357922
JALISCO,1512,0.581273653,0.646708509,0.625652224,0.53434041,0.569607214,0.592509259,0.615095747,0.574706663,0.50203103,0.56765371,0.592198107,0.494590359,0.751365772,0.744850037,0.728497136,0.721881909,0.750908362,0.676053658,0.738317335,0.656770663,0.776523357,0.728044866,0.71215897,0.703481548,0.721687645,0.654789168,0.71249902,0.663571356,0.614688343,0.631405865
JALISCO,1513,0.604119414,0.6691446,0.660729965,0.588433542,0.60469316,0.6196188,0.658857693,0.636556369,0.499454761,0.652381813,0.596731072,0.514599243,0.535893355,0.546548831,0.550888367,0.558350974,0.548064155,0.542204836,0.597907154,0.586739897,0.557514341,0.587084775,0.584058383,0.585247672,0.607221902,0.538607641,0.601835442,0.539362007,0.48182459,0.478210926
JALISCO,1514,0.504283046,0.576440331,0.571336604,0.48193115,0.471180748,0.485259217,0.565531083,0.534290403,0.369516991,0.555121199,0.555600456,0.474223167,0.616283394,0.619483992,0.633852669,0.596282427,0.661272735,0.560646188,0.656965372,0.636941373,0.600256503,0.669322996,0.520383264,0.547743677,0.554238347,0.450927674,0.549892098,0.526053818,0.379164597,0.45647427
JALISCO,1515,0.520823066,0.582680885,0.570161547,0.470619171,0.458863992,0.485403615,0.573297593,0.525132879,0.391684152,0.546023791,0.57381626,0.488994502,0.57096289,0.579200932,0.625401733,0.597845542,0.620793956,0.527014301,0.634810082,0.631186273,0.521668457,0.636703611,0.507475546,0.517020071,0.517523878,0.435240519,0.514469244,0.509247717,0.338021297,0.449996111
JALISCO,1516,0.463590215,0.554738723,0.534056652,0.416269557,0.415305365,0.431171585,0.546457691,0.537292563,0.411974008,0.51999141,0.554050781,0.512646164,0.593495713,0.536277075,0.575063036,0.581130409,0.589004195,0.566538678,0.582777007,0.500556461,0.580581437,0.568054623,0.52188146,0.5235271,0.536635475,0.458729875,0.532000769,0.505534281,0.397188443,0.457971036
JALISCO,1517,0.476344806,0.553659743,0.539573549,0.402863936,0.407235612,0.418157992,0.524456479,0.524068218,0.356277187,0.538051079,0.496526311,0.487964207,0.454192692,0.497469826,0.466156262,0.495359542,0.490645139,0.506614237,0.491331959,0.503528141,0.523624495,0.488407626,0.604539556,0.601285752,0.6128866,0.489562552,0.597087401,0.52712191,0.502508774,0.505895514
JALISCO,1518,0.397708187,0.501926724,0.498038908,0.343125138,0.394878926,0.412745719,0.50500195,0.467441558,0.260986673,0.500230405,0.463984104,0.466296328,0.46808349,0.551595348,0.490571241,0.502569075,0.553053772,0.523043873,0.524667752,0.50526708,0.512575848,0.553137333,0.535612136,0.537571719,0.543390208,0.445317341,0.537402777,0.521008641,0.362205911,0.425434662
JALISCO,1519,0.612023635,0.651305236,0.642157196,0.568043622,0.549334452,0.555998458,0.636054558,0.629674729,0.49959583,0.57341428,0.60212332,0.541000407,0.720265417,0.654158778,0.635794004,0.618555667,0.637076697,0.622482054,0.685254631,0.663731821,0.731157442,0.692795218,0.57235179,0.578731337,0.581173774,0.458815989,0.576729829,0.554047591,0.424273477,0.492693732
JALISCO,1520,0.553631889,0.607837467,0.586798267,0.491227779,0.468904678,0.500841734,0.55787939,0.524400961,0.474266469,0.58208534,0.584904682,0.506940929,0.791392922,0.683348274,0.693951049,0.663107455,0.752371648,0.614053828,0.717093411,0.675724274,0.735782918,0.731062044,0.544415895,0.540121591,0.550844953,0.466162348,0.545449055,0.531084458,0.42878629,0.50181865
JALISCO,1521,0.625233821,0.661784896,0.649921272,0.578479194,0.612436029,0.615827344,0.60782526,0.614933805,0.518558367,0.610416087,0.642601855,0.513178957,0.760891464,0.733881796,0.651413358,0.669768899,0.73245464,0.622156863,0.71660831,0.648934428,0.773790116,0.720154617,0.679446819,0.654305519,0.674872125,0.617558305,0.66075038,0.580267375,0.587870639,0.548705879
JALISCO,1522,0.403553742,0.493332491,0.492815894,0.377970082,0.35343954,0.36674303,0.498837636,0.454181644,0.140281144,0.491955522,0.461515805,0.482408939,0.487668577,0.501487958,0.451471743,0.495546844,0.46201582,0.512403928,0.532562533,0.510759884,0.552186624,0.518907073,0.584937253,0.660670695,0.667588631,0.634977478,0.637820105,0.646667849,0.559805156,0.514139095
JALISCO,1523,0.57908198,0.611289685,0.596167447,0.5100496,0.545243982,0.559937081,0.570325115,0.564637893,0.440294625,0.573208611,0.588326857,0.529203322,0.748712413,0.607787203,0.612084611,0.519290202,0.668859647,0.508174914,0.584182562,0.552220466,0.757857962,0.623906961,0.591185612,0.557317659,0.589323573,0.495093376,0.573247971,0.521500371,0.464276396,0.456621297
JALISCO,1524,0.595348835,0.620606816,0.603379362,0.533826015,0.609810555,0.604446973,0.611264433,0.616497543,0.524059098,0.545914516,0.507729949,0.529212645,0.670057349,0.631050284,0.653772173,0.619891686,0.676841691,0.547276008,0.678580355,0.641468177,0.668786535,0.693846771,0.571551076,0.535750972,0.572543951,0.4937778,0.557187054,0.504689542,0.405782715,0.445259246
JALISCO,1525,0.664642432,0.689767617,0.654732108,0.613374203,0.58899989,0.591991326,0.672393594,0.649130968,0.522281925,0.619144648,0.679743139,0.577305996,0.765604817,0.688238527,0.723514343,0.69928481,0.76602128,0.623738415,0.74173939,0.665983269,0.699356664,0.756099989,0.652625026,0.653063178,0.659277956,0.576003506,0.649072131,0.61005296,0.55192587,0.5694189
JALISCO,1526,0.641991122,0.663825819,0.637112174,0.58611074,0.592911513,0.593630512,0.622342223,0.640836805,0.522298083,0.622131866,0.62431233,0.524609197,0.712699056,0.648364559,0.657160432,0.660803851,0.65751396,0.63415931,0.719497445,0.703314429,0.696022333,0.707139619,0.62482564,0.569818755,0.616490926,0.56717539,0.59106844,0.552109526,0.526776686,0.464697393
JALISCO,1527,0.499220359,0.554176357,0.540894866,0.433479242,0.433695649,0.45047237,0.549870626,0.534649329,0.457220794,0.543473335,0.539907639,0.51641371,0.659177822,0.585367751,0.613213194,0.559490628,0.623904563,0.547848616,0.658051871,0.641934989,0.659582516,0.662528775,0.515030416,0.519496953,0.528953161,0.442603871,0.520065572,0.514384674,0.360651438,0.429115385
JALISCO,1528,0.448647441,0.510812447,0.496464552,0.347506554,0.429629061,0.434862458,0.516539858,0.504235881,0.361093664,0.473999774,0.472902516,0.468995362,0.498562663,0.54955506,0.547858269,0.526183034,0.543278024,0.536507461,0.590047797,0.588694348,0.563983897,0.604443616,0.557467621,0.551442466,0.564383466,0.455081302,0.560683509,0.485228421,0.37884279,0.410622293
JALISCO,1529,0.603939182,0.596089024,0.54425001,0.525254947,0.556575536,0.563374166,0.601602019,0.584195108,0.497880543,0.566755551,0.597841022,0.464161579,0.555408701,0.612143146,0.552173034,0.571982079,0.591874738,0.569313851,0.598461793,0.596386635,0.6249476,0.594069723,0.540931394,0.557461242,0.563226378,0.484513823,0.557033402,0.502503925,0.465955413,0.469729684
JALISCO,1530,0.44710869,0.534773136,0.515265444,0.337069928,0.444169858,0.452577046,0.544491267,0.498675189,0.395947371,0.512152752,0.429155405,0.495567854,0.748174431,0.642038526,0.563953263,0.60976495,0.593956557,0.611132792,0.709034656,0.668967973,0.738073796,0.726230669,0.585313837,0.582699877,0.592182326,0.561822168,0.58680117,0.532694083,0.488331863,0.501613144
JALISCO,1531,0.564025868,0.640007645,0.628575389,0.536546054,0.565169539,0.578853082,0.651740512,0.609508446,0.468511021,0.5573295,0.658151635,0.595918501,0.870452586,0.777828475,0.630771149,0.676538094,0.694331296,0.651508087,0.780161035,0.744387707,0.871055584,0.801188088,0.732873873,0.705251993,0.741535491,0.69581461,0.737880657,0.615178666,0.652147235,0.64717228
JALISCO,1532,0.46164833,0.551511084,0.537617599,0.450093222,0.468923072,0.484829879,0.540062155,0.537731515,0.294054868,0.534165658,0.548026578,0.526099368,0.687896611,0.656679911,0.631326357,0.622587114,0.689896254,0.593585568,0.652841428,0.580864118,0.690583617,0.667343013,0.669527928,0.634135155,0.668760498,0.601086761,0.663549046,0.518831229,0.575476566,0.533446383
JALISCO,1533,0.662309397,0.701019945,0.686354615,0.594382894,0.628858919,0.62269744,0.602517681,0.687013386,0.617746925,0.604538905,0.603894889,0.490869073,0.478708939,0.502884936,0.476946503,0.519497571,0.454595374,0.530592872,0.528525954,0.539217805,0.560330233,0.525588538,0.599152427,0.600659671,0.618929985,0.598535501,0.587284889,0.573838385,0.495988336,0.490154358
JALISCO,1534,0.680776741,0.734139305,0.713996485,0.631359926,0.688654552,0.696705999,0.716249317,0.674270894,0.625087722,0.648113325,0.742469229,0.656759405,0.668081165,0.632072321,0.4462524,0.509730783,0.58272981,0.532671715,0.63089599,0.596933469,0.669435652,0.663808898,0.550977798,0.507893583,0.547953984,0.395361337,0.545004568,0.503148486,0.394939116,0.465801348
JALISCO,1535,0.812925569,0.834239263,0.827536377,0.772194251,0.832889757,0.844045703,0.75873738,0.760880167,0.780888925,0.787917909,0.800521022,0.695727862,0.79960921,0.64371612,0.685624964,0.685659004,0.504958634,0.660978655,0.709684122,0.674105196,0.807176043,0.67441836,0.669739732,0.643153127,0.660050524,0.605821701,0.633163261,0.644157912,0.562541246,0.557571868
JALISCO,1536,0.443247963,0.522328298,0.512857928,0.403571806,0.433714264,0.443371605,0.529585116,0.498131361,0.30858695,0.508982987,0.47160671,0.490393107,0.62211401,0.602585444,0.618255273,0.49334419,0.650860521,0.539131415,0.633415627,0.632189686,0.633474322,0.657462204,0.550132573,0.555211941,0.561992187,0.487290284,0.553577081,0.520971476,0.408595053,0.434530402
JALISCO,1537,0.357281769,0.491745952,0.491766031,0.404392179,0.35768724,0.372431225,0.508921403,0.472194733,0.239676258,0.475987727,0.478581734,0.488833634,0.442743096,0.470759142,0.457499303,0.496319394,0.432619362,0.512608115,0.489979468,0.495395474,0.51908945,0.48210028,0.519465344,0.499531301,0.504938456,0.44629999,0.500069136,0.502718192,0.308961023,0.385911967
JALISCO,1538,0.508916386,0.571515137,0.554161751,0.470643733,0.499620991,0.50944001,0.537348967,0.555707842,0.346559832,0.542766804,0.532891878,0.519010885,0.667564624,0.534090836,0.633342022,0.549967282,0.632719505,0.513857374,0.641281954,0.631378995,0.55295239,0.638066553,0.652263207,0.617934349,0.653720998,0.604753579,0.649031332,0.595295009,0.53433121,0.519637234
JALISCO,1539,0.360724939,0.479698808,0.480523646,0.355083387,0.352841967,0.363979226,0.499336873,0.471937253,0.11966812,0.480273143,0.444478067,0.483160747,0.288334532,0.476105106,0.469526352,0.484778844,0.483762064,0.504726978,0.505415582,0.520884326,0.376863609,0.522073296,0.498010314,0.495981315,0.500151022,0.411878585,0.498604077,0.502454807,0.24984569,0.409848113
JALISCO,1540,0.978808357,0.792900199,0.67766047,0.967291436,0.935520613,0.762520127,0.709182647,0.963995974,0.983586677,0.443348836,0.957620092,0.679272589,0.976398494,0.870407487,0.944714184,0.888171493,0.89060389,0.808689593,0.93545433,0.869472731,0.926036309,0.881062536,0.620573667,0.554549917,0.553288782,0.667523203,0.550431065,0.514427579,0.778648344,0.626992238
JALISCO,1541,0.513938052,0.610310613,0.592582779,0.50684767,0.506024107,0.536904057,0.598176028,0.553505742,0.497784784,0.5750888,0.581446402,0.436514999,0.820628035,0.71523507,0.78229448,0.727778688,0.806981593,0.690412531,0.746279971,0.705412716,0.74278438,0.735536628,0.644731265,0.642617601,0.652707694,0.522593415,0.623979167,0.582196651,0.556891763,0.542033915
JALISCO,1542,0.464551845,0.535820977,0.528740943,0.416340961,0.448617929,0.457898864,0.535566509,0.535826633,0.271675509,0.514583385,0.52235123,0.448747255,0.528907574,0.52564434,0.481638487,0.478459704,0.550064425,0.484856432,0.518860574,0.514333947,0.546966694,0.541511564,0.544781424,0.511682694,0.538052648,0.453439298,0.531243691,0.495768985,0.344175977,0.400350237
JALISCO,1543,0.75793478,0.752918014,0.740954057,0.76807006,0.701286574,0.69328154,0.745679593,0.705845154,0.677266431,0.723233271,0.763060122,0.666342254,0.68651795,0.722838828,0.7604953,0.727159897,0.763433681,0.684070984,0.715939267,0.717888684,0.649425788,0.725100717,0.840288668,0.699251071,0.828547407,0.832953839,0.822908233,0.760890398,0.785614722,0.684069481
JALISCO,1544,0.999832225,0.997711266,0.996109749,0.998700099,0.998548579,0.996538643,0.989903702,0.996529359,0.996416745,0.966523971,0.998968684,0.857261754,0.932370112,0.881679763,0.683584133,0.740019631,0.822010468,0.707489177,0.839971204,0.771087177,0.920833789,0.874451454,0.987827506,0.985781676,0.986939192,0.984274498,0.971975108,0.964396799,0.992132558,0.978812453
JALISCO,1545,0.614264554,0.664638612,0.648978116,0.62327195,0.624054217,0.632750493,0.625411936,0.636080341,0.559900749,0.643434039,0.650708246,0.603560966,0.804724885,0.60363806,0.658484768,0.675742587,0.704169745,0.641144474,0.693545476,0.615199901,0.686381178,0.674906561,0.635186771,0.618289136,0.630875547,0.548611281,0.613386502,0.560648183,0.507603794,0.493315226
JALISCO,1546,0.640091507,0.69391503,0.68190432,0.658489113,0.700769068,0.71123889,0.698564665,0.66660819,0.561629948,0.524698873,0.722916247,0.379543998,0.678828748,0.469225296,0.419371259,0.455048111,0.385915301,0.488796015,0.578558015,0.588190905,0.725721796,0.572378608,0.492488186,0.498914473,0.498884952,0.39787832,0.498919404,0.499621759,0.237936302,0.414507612
JALISCO,1547,0.742168923,0.78531096,0.772460408,0.724592648,0.821800539,0.825495463,0.75890619,0.767043848,0.637845567,0.741751195,0.767660942,0.684283167,0.916077352,0.763749433,0.802918643,0.741904427,0.81137266,0.689579562,0.828250878,0.531215066,0.883582245,0.773192121,0.678166769,0.642823331,0.678933532,0.570704903,0.677472756,0.595395312,0.56269852,0.546086907
JALISCO,1548,0.613874218,0.663233979,0.639152772,0.583141441,0.590126546,0.592824845,0.629214335,0.615360146,0.487557295,0.642019994,0.637505891,0.54207675,0.769205953,0.678177487,0.716986653,0.683423751,0.713773707,0.651288629,0.725927784,0.640218174,0.725326156,0.730852181,0.678379872,0.618494946,0.667076217,0.609244098,0.62648066,0.585551417,0.567125509,0.531113971
JALISCO,1549,0.433268116,0.515097807,0.500470662,0.342964745,0.4137482,0.347482028,0.533415105,0.47386709,0.295683902,0.463312635,0.535705412,0.484071165,0.943446396,0.431807498,0.897759692,0.805324377,0.872698683,0.755021008,0.891107316,0.844298835,0.750423577,0.846804726,0.496655754,0.499787875,0.50322982,0.384917245,0.503254903,0.497432929,0.282149035,0.44249284
JALISCO,1550,0.693377433,0.743287703,0.72749839,0.642053107,0.678571758,0.685024152,0.712763538,0.619337031,0.60954274,0.672667884,0.720962913,0.590376153,0.696265541,0.649898556,0.721569464,0.685940695,0.692898107,0.652863219,0.744026455,0.722799987,0.569713333,0.730891845,0.663726909,0.650332664,0.664355415,0.579514181,0.65973251,0.596712441,0.532577837,0.507717106
JALISCO,1551,0.608524685,0.656436761,0.651116282,0.566900784,0.600730994,0.61681842,0.627949108,0.56548782,0.384520211,0.590693906,0.618010748,0.531802233,0.443707637,0.470719344,0.581761769,0.547850603,0.532116832,0.557640643,0.600609839,0.602960892,0.318607045,0.593756685,0.572947199,0.538349563,0.549731679,0.491647684,0.494359057,0.526998892,0.419073083,0.420003709
JALISCO,1552,0.894964193,0.912651468,0.905198045,0.894163329,0.837677948,0.857987839,0.851381423,0.90815044,0.868562199,0.868414063,0.901225045,0.56877804,0.974620579,0.905054135,0.936341879,0.839119427,0.9490613,0.766980435,0.933104841,0.899789148,0.944916569,0.94770256,0.998379191,0.9976633,0.998962236,0.999241031,0.998525315,0.989995735,0.999141392,0.912526034
JALISCO,1553,0.722929472,0.676153868,0.425429142,0.718328989,0.65492599,0.649348311,0.663972517,0.668364809,0.552567661,0.572598035,0.675339154,0.380142357,0.872806378,0.749468652,0.54744238,0.599058483,0.713689057,0.619113729,0.774424379,0.743814669,0.869311506,0.812728325,0.78982051,0.685236767,0.780630536,0.755971034,0.734249384,0.644454014,0.710743401,0.64640674
JALISCO,1554,0.638366744,0.661727486,0.588944679,0.544155744,0.62968658,0.647420257,0.666763666,0.505123316,0.627746516,0.451407519,0.681160252,0.544763116,0.942396372,0.808028827,0.826927954,0.733366218,0.855482887,0.724563861,0.849165671,0.807589624,0.905598709,0.843599364,0.583966703,0.583959903,0.596416555,0.457394228,0.592687053,0.501519195,0.402999878,0.411000676
JALISCO,1555,0.489343422,0.525025429,0.523234546,0.495868644,0.439898693,0.454952383,0.540068908,0.437848324,0.31221894,0.460691632,0.54741509,0.490731953,0.438482349,0.543404857,0.410846367,0.48291751,0.519966753,0.500243128,0.474363862,0.458722532,0.53330968,0.496867609,0.605073726,0.592161349,0.608573851,0.51797913,0.602530449,0.443825473,0.425978139,0.365036087
JALISCO,1556,0.403944155,0.521084492,0.510070003,0.363028033,0.374479222,0.3928625,0.522978338,0.464545477,0.421912329,0.490759504,0.530495344,0.502330783,0.682728012,0.577475342,0.640666385,0.5290282,0.658745945,0.578419388,0.640711278,0.633762535,0.62884246,0.658233912,0.557043925,0.544361331,0.55063935,0.452551841,0.545086548,0.510850052,0.357506427,0.414287953
JALISCO,1557,0.675845642,0.713793868,0.705165312,0.670086591,0.581147592,0.584776479,0.663034048,0.684954523,0.595763589,0.687618923,0.648473718,0.509083499,0.779718289,0.527358114,0.59738915,0.537263477,0.523427854,0.570868809,0.670237709,0.648989738,0.777873159,0.664992023,0.534955951,0.533703912,0.546532149,0.443037536,0.512933278,0.507514264,0.407454057,0.473891819
JALISCO,1558,0.456795316,0.535501766,0.526352648,0.404320729,0.429572743,0.450225552,0.544395365,0.509188998,0.38367293,0.502746014,0.567334695,0.517475607,0.535351475,0.511237651,0.513899303,0.466464707,0.545490176,0.496797533,0.482327379,0.488619953,0.586971061,0.482914463,0.610138687,0.586517563,0.621839688,0.543949867,0.619631078,0.469049255,0.462808898,0.457619851
JALISCO,1559,0.57537558,0.555551471,0.478254636,0.612438121,0.496701846,0.509611149,0.540676909,0.471874335,0.391830395,0.54250761,0.508502845,0.423708704,0.903146526,0.680984311,0.819266422,0.66581023,0.811115819,0.67719135,0.812645315,0.792267063,0.870706122,0.810667784,0.544140632,0.515294698,0.538415974,0.453032093,0.53276867,0.49311799,0.333163942,0.417423771
JALISCO,1560,0.365295853,0.48517243,0.486007752,0.337858864,0.449175297,0.466541938,0.504140597,0.472063198,0.217055476,0.48165489,0.429700279,0.454818828,0.424061684,0.492382035,0.532701097,0.428752445,0.560085387,0.49735993,0.548157009,0.565296908,0.495006701,0.542224423,0.522998076,0.516316562,0.515690513,0.430751191,0.510019315,0.507593603,0.308416518,0.41079138
JALISCO,1561,0.346399899,0.491512066,0.48052533,0.296806989,0.471543176,0.503176567,0.507778149,0.479834502,0.408881261,0.487550462,0.513890901,0.505094962,0.234327533,0.479128138,0.472500546,0.496415838,0.450279591,0.501821582,0.480754874,0.485266877,0.392482344,0.478242114,0.613961088,0.54560709,0.610403969,0.547068472,0.592094582,0.506030071,0.464316009,0.443085805
JALISCO,1562,0.357545736,0.478060191,0.479263018,0.352814138,0.351262871,0.362194908,0.498322281,0.470540637,0.120015964,0.480250004,0.442984059,0.483851369,0.668239114,0.590741373,0.387298692,0.500314787,0.518594566,0.514443118,0.47323702,0.447728352,0.722498084,0.394123324,0.492554499,0.498746224,0.49895043,0.397956996,0.498764347,0.499889682,0.238035877,0.41446458
JALISCO,1563,0.530921962,0.596635127,0.593583052,0.524446695,0.648495763,0.660646799,0.592365604,0.580844792,0.352635063,0.509422488,0.596314312,0.526589332,0.238362278,0.477576547,0.475280227,0.499069496,0.44866058,0.502511529,0.483491059,0.484636118,0.390829695,0.477599104,0.910023871,0.916609878,0.917626314,0.898736278,0.906021323,0.911636787,0.887179717,0.852894351
JALISCO,1564,0.402568266,0.484892337,0.482485496,0.384621021,0.394297133,0.410753478,0.505696422,0.478427817,0.190871753,0.488911661,0.433756044,0.456175699,0.424476592,0.496498283,0.458426431,0.496179703,0.456877106,0.49033131,0.497700189,0.502822002,0.489900171,0.493318063,0.509303464,0.521991403,0.522397521,0.416132325,0.522723712,0.488702104,0.343579816,0.428355094
JALISCO,1565,0.961951332,0.964199418,0.935738867,0.943196755,0.942381214,0.944461403,0.877081872,0.952862922,0.946781239,0.893859088,0.868506056,0.410579875,0.764878028,0.648490187,0.544528108,0.509703029,0.619088217,0.561792798,0.625108396,0.615699228,0.792332871,0.624429541,0.589566973,0.593513261,0.599672107,0.56331016,0.542919223,0.588810561,0.458596598,0.389213571
JALISCO,1566,0.581685282,0.628267803,0.621158378,0.534444324,0.601188522,0.609545178,0.623602334,0.60437496,0.562112397,0.594141731,0.581150914,0.51395467,0.633111551,0.585406408,0.690515622,0.666442099,0.686413961,0.635563046,0.703252809,0.685061239,0.568390734,0.70204087,0.67428938,0.666655074,0.675933766,0.606079917,0.663701152,0.601884252,0.561673353,0.547423
JALISCO,1567,0.988732651,0.986005472,0.983088703,0.985844764,0.98859709,0.987315775,0.976351526,0.932783444,0.938360163,0.950256847,0.978834223,0.843241096,0.945536475,0.674432909,0.814524938,0.282248469,0.897927246,0.457858032,0.834848658,0.848336367,0.888267353,0.895164021,0.755182269,0.767849194,0.769815315,0.672976791,0.767758834,0.708425162,0.662605196,0.590891752
JALISCO,1568,0.452280156,0.55431336,0.548205432,0.44201179,0.442928084,0.446966183,0.561409596,0.523336674,0.317025179,0.520091347,0.545186765,0.521019049,0.534703545,0.502078829,0.485717582,0.462644543,0.526805908,0.489855604,0.572180135,0.569784576,0.580585002,0.585330608,0.619117981,0.562100978,0.612359169,0.566125645,0.587609859,0.572260032,0.462716375,0.466882902
JALISCO,1569,0.905529457,0.86535554,0.803771616,0.8855587,0.820139976,0.803981442,0.827639274,0.849937602,0.812983572,0.638238974,0.870583045,0.466432781,0.940500035,0.836418073,0.789378386,0.804111733,0.853634772,0.718274189,0.879188318,0.828348577,0.904160512,0.888218543,0.974367736,0.942004033,0.973130888,0.971269387,0.963598061,0.753431886,0.972311735,0.769098903
JALISCO,1570,0.440004905,0.51163769,0.513253996,0.437444435,0.447400129,0.470305021,0.529072413,0.464410316,0.418553534,0.477052506,0.418566355,0.468299006,0.576655211,0.587054759,0.468774483,0.479783254,0.571932492,0.493950689,0.49292872,0.44530049,0.632570937,0.568375636,0.559863669,0.524399191,0.567651888,0.493421738,0.52255571,0.542204658,0.427237937,0.416687207
JALISCO,1571,0.543791452,0.594067324,0.575428727,0.463244498,0.526468716,0.511673938,0.557287868,0.56041627,0.428986981,0.538508998,0.551538537,0.506194802,0.722041696,0.570563548,0.541574858,0.531574162,0.604422883,0.540742141,0.631816291,0.614281262,0.655800102,0.649436333,0.527966384,0.526855163,0.531659725,0.404002992,0.525268121,0.510688929,0.366415278,0.472351058
JALISCO,1572,0.362813649,0.482490936,0.476681261,0.358434073,0.351554878,0.362720662,0.502291333,0.467365224,0.118930301,0.484235918,0.442836464,0.483589204,0.451097087,0.427540153,0.550096313,0.561925969,0.584432669,0.433885702,0.601665682,0.615036726,0.299969851,0.596411448,0.486533752,0.495788233,0.496021115,0.387044541,0.493715078,0.502489418,0.271732195,0.444265129
JALISCO,1573,0.579785722,0.63705445,0.626654247,0.519445536,0.518315227,0.500334972,0.626447984,0.563654174,0.370346771,0.581033147,0.610589777,0.476342023,0.687670805,0.632907645,0.687390265,0.624975535,0.609191171,0.566187341,0.7202789,0.701854711,0.707086864,0.718065223,0.608441023,0.597432471,0.604237576,0.521673694,0.583992933,0.463485271,0.464036508,0.45048241
MEXICO,1578,0.357926808,0.478521949,0.47911315,0.353445927,0.351223893,0.362382286,0.498349724,0.470987344,0.119770605,0.48016644,0.442782662,0.483772643,0.274689339,0.497294933,0.464683563,0.502762763,0.469492592,0.503675851,0.487818445,0.483603912,0.376672554,0.459560619,0.553669716,0.559321302,0.559295341,0.350406519,0.559325639,0.499443171,0.329804555,0.384758422
