"n_participante","condicion","escala","duraciones","r_correctas","respuestas","r_corr_b","rt"
15,"Bloque","A",625,"s","s",1,1.284420013
15,"Bloque","A",938,"l","l",1,2.568292856
15,"Bloque","A",875,"l, s","l",0,2.068078041
15,"Bloque","A",1125,"l","l",1,1.3680861
15,"Bloque","A",1063,"l","s",0,2.469196796
15,"Bloque","A",812,"s","l",0,4.667669058
15,"Bloque","A",687,"s","s",1,2.134438038
15,"Bloque","A",1000,"l","l",1,3.852512836
15,"Bloque","A",750,"s","s",1,1.667417049
15,"Bloque","A",938,"l","l",1,1.885336161
15,"Bloque","A",875,"l, s","s",0,2.002068043
15,"Bloque","A",812,"s","l",0,2.884809017
15,"Bloque","A",1125,"l","l",1,2.067935944
15,"Bloque","A",625,"s","s",1,1.135406017
15,"Bloque","A",1063,"l","l",1,1.868775845
15,"Bloque","A",1125,"l","s",0,3.652297974
15,"Bloque","A",812,"s","s",1,2.235321999
15,"Bloque","A",875,"l, s","l",0,3.935070992
15,"Bloque","A",750,"s","s",1,1.2850492
15,"Bloque","A",938,"l","l",1,1.83541584
15,"Bloque","A",687,"s","l",0,2.367569923
15,"Bloque","A",1063,"l","l",1,4.617886066
15,"Bloque","A",1000,"l","l",1,2.851976871
15,"Bloque","A",625,"s","s",1,1.084274054
15,"Bloque","A",1125,"l","l",1,2.002712011
15,"Bloque","A",812,"s","l",0,3.236053944
15,"Bloque","A",687,"s","s",1,1.417572021
15,"Bloque","A",1063,"l","l",1,1.201443911
15,"Bloque","A",875,"l, s","l",0,2.702090025
15,"Bloque","A",625,"s","s",1,1.068457842
15,"Bloque","A",750,"s","s",1,2.602034092
15,"Bloque","A",938,"l","s",0,4.01888299
15,"Bloque","A",1000,"l","l",1,1.867166996
15,"Bloque","A",875,"l, s","s",0,2.684498072
15,"Bloque","A",625,"s","s",1,0.852215052
15,"Bloque","A",1125,"l","l",1,0.768198013
15,"Bloque","A",1000,"l","l",1,1.285264969
15,"Bloque","A",812,"s","s",1,2.401263952
15,"Bloque","A",687,"s","s",1,1.918192148
15,"Bloque","A",938,"l","l",1,1.434913158
15,"Bloque","A",750,"s","s",1,0.718323946
15,"Bloque","A",1063,"l","l",1,1.101053953
15,"Bloque","A",1125,"l","l",1,1.617507935
15,"Bloque","A",812,"s","s",1,2.869846106
15,"Bloque","A",687,"s","s",1,1.485517979
15,"Bloque","A",1063,"l","l",1,2.952054977
15,"Bloque","A",875,"l, s","s",0,4.185621977
15,"Bloque","A",750,"s","s",1,2.852769852
15,"Bloque","A",625,"s","s",1,1.568241119
15,"Bloque","A",938,"l","l",1,3.883369923
15,"Bloque","A",1000,"l","l",1,3.485095024
15,"Bloque","A",625,"s","s",1,1.369184971
15,"Bloque","A",1000,"l","s",0,1.635046959
15,"Bloque","A",750,"s","s",1,0.918828964
15,"Bloque","A",687,"s","s",1,1.385333061
15,"Bloque","A",938,"l","l",1,1.834774971
15,"Bloque","A",1063,"l","l",1,1.351265907
15,"Bloque","A",875,"l, s","s",0,2.818264961
15,"Bloque","A",812,"s","l",0,4.400749922
15,"Bloque","A",1125,"l","s",0,3.084594011
15,"Bloque","A",1000,"l","l",1,1.934878826
15,"Bloque","A",812,"s","s",1,1.935018063
15,"Bloque","A",1063,"l","l",1,3.884446859
15,"Bloque","A",625,"s","s",1,0.53463912
15,"Bloque","A",750,"s","l",0,1.68524003
15,"Bloque","A",938,"l","s",0,2.884926081
15,"Bloque","A",875,"l, s","l",0,2.135042191
15,"Bloque","A",687,"s","s",1,1.152462006
15,"Bloque","A",1125,"l","l",1,0.767719984
15,"Bloque","A",1125,"l","l",1,3.05238986
15,"Bloque","A",1000,"l","s",0,2.78608489
15,"Bloque","A",812,"s","s",1,2.316547155
15,"Bloque","A",687,"s","s",1,1.135265827
15,"Bloque","A",938,"l","l",1,1.018815994
15,"Bloque","A",1063,"l","s",0,2.367341995
15,"Bloque","A",625,"s","s",1,1.086309195
15,"Bloque","A",875,"l, s","l",0,3.151952028
15,"Bloque","A",750,"s","s",1,0.885442019
15,"Bloque","A",1063,"l","l",1,2.134704113
15,"Bloque","A",1125,"l","s",0,1.33427906
15,"Bloque","A",750,"s","l",0,0.868050814
15,"Bloque","A",875,"l, s","l",0,1.735677958
15,"Bloque","A",1000,"l","s",0,2.969026089
15,"Bloque","A",625,"s","s",1,0.935410023
15,"Bloque","A",938,"l","s",0,2.085154057
15,"Bloque","A",687,"s","s",1,0.484131813
15,"Bloque","A",812,"s","l",0,1.603145123
15,"Bloque","A",812,"s","s",1,1.633642912
15,"Bloque","A",1000,"l","l",1,1.53401494
15,"Bloque","A",875,"l, s","l",0,2.051937819
15,"Bloque","A",625,"s","s",1,0.950934172
15,"Bloque","A",938,"l","l",1,1.252746105
15,"Bloque","A",1063,"l","l",1,1.835537195
15,"Bloque","A",1125,"l","l",1,1.135144949
15,"Bloque","A",750,"s","s",1,1.718184948
15,"Bloque","A",687,"s","s",1,0.701567888
15,"Bloque","A",687,"s","s",1,0.852138996
15,"Bloque","A",812,"s","l",0,1.68428421
15,"Bloque","A",938,"l","l",1,1.752217054
15,"Bloque","A",625,"s","s",1,0.752214909
15,"Bloque","A",1000,"l","l",1,1.368928194
15,"Bloque","A",750,"s","s",1,2.234827042
15,"Bloque","A",1125,"l","s",0,4.701713085
15,"Bloque","A",1063,"l","l",1,3.901833057
15,"Bloque","A",875,"l, s","l",0,9.702014923
15,"Bloque","A",625,"s","l",0,2.602831841
15,"Bloque","A",1063,"l","s",0,2.085337162
15,"Bloque","A",875,"l, s","l",0,2.25225997
15,"Bloque","A",1125,"l","l",1,0.851173162
15,"Bloque","A",812,"s","l",0,1.285596132
15,"Bloque","A",687,"s","s",1,0.902034998
15,"Bloque","A",750,"s","s",1,1.035595894
15,"Bloque","A",1000,"l","l",1,0.918900013
15,"Bloque","A",938,"l","l",1,1.401340961
15,"Bloque","A",875,"l, s","l",0,1.468978882
15,"Bloque","A",938,"l","l",1,1.152567863
15,"Bloque","A",1063,"l","s",0,1.634588957
15,"Bloque","A",1125,"l","l",1,1.002865076
15,"Bloque","A",812,"s","l",0,1.068417072
15,"Bloque","A",625,"s","s",1,0.883695841
15,"Bloque","A",1000,"l","l",1,1.453238964
15,"Bloque","A",687,"s","s",1,1.119133949
15,"Bloque","A",750,"s","s",1,1.351919174
15,"Bloque","A",687,"s","s",1,1.169178009
15,"Bloque","A",812,"s","s",1,1.768052101
15,"Bloque","A",938,"l","l",1,2.501934052
15,"Bloque","A",875,"l, s","s",0,1.252835035
15,"Bloque","A",1063,"l","s",0,2.151663065
15,"Bloque","A",750,"s","s",1,2.017741919
15,"Bloque","A",625,"s","s",1,1.168958187
15,"Bloque","A",1000,"l","l",1,3.851922035
15,"Bloque","A",1125,"l","l",1,1.918562889
15,"Bloque","A",625,"s","l",0,1.951086044
15,"Bloque","A",1125,"l","l",1,2.351242065
15,"Bloque","A",875,"l, s","l",0,3.118516922
15,"Bloque","A",812,"s","l",0,2.118722916
15,"Bloque","A",750,"s","s",1,1.251832962
15,"Bloque","A",1063,"l","l",1,1.71801281
15,"Bloque","A",938,"l","l",1,2.852451086
15,"Bloque","A",687,"s","s",1,1.352758884
15,"Bloque","A",1000,"l","s",0,3.801763058
15,"Bloque","A",687,"s","s",1,1.05163908
15,"Bloque","A",750,"s","l",0,1.052587032
15,"Bloque","A",812,"s","s",1,1.41902709
15,"Bloque","A",1000,"l","s",0,2.052369118
15,"Bloque","A",938,"l","l",1,3.751525879
15,"Bloque","A",875,"l, s","s",0,2.335839033
15,"Bloque","A",625,"s","s",1,1.334805965
15,"Bloque","A",1125,"l","s",0,1.253424883
15,"Bloque","A",1063,"l","l",1,1.268456936
15,"Bloque","A",625,"s","s",1,2.135401011
15,"Bloque","A",1125,"l","l",1,3.118070126
15,"Bloque","A",687,"s","s",1,0.85204196
15,"Bloque","A",875,"l, s","s",0,2.185021877
15,"Bloque","A",812,"s","l",0,2.834969997
15,"Bloque","A",1000,"l","l",1,3.751850843
15,"Bloque","A",750,"s","l",0,3.08511281
15,"Bloque","A",1063,"l","s",0,1.835170031
15,"Bloque","A",938,"l","l",1,2.718658924
15,"Bloque","A",1125,"l","s",0,3.818383932
15,"Bloque","A",1063,"l","l",1,1.569307089
15,"Bloque","A",750,"s","l",0,1.984916925
15,"Bloque","A",875,"l, s","s",0,1.269086123
15,"Bloque","A",812,"s","s",1,1.252690077
15,"Bloque","A",625,"s","s",1,2.285948992
15,"Bloque","A",938,"l","s",0,1.186913013
15,"Bloque","A",1000,"l","l",1,1.818011999
15,"Bloque","A",687,"s","s",1,1.151996136
15,"Bloque","A",687,"s","s",1,1.052116156
15,"Bloque","A",938,"l","l",1,1.98618412
15,"Bloque","A",1063,"l","l",1,1.550689936
15,"Bloque","A",1000,"l","s",0,1.585835934
15,"Bloque","A",1125,"l","l",1,2.23537302
15,"Bloque","A",625,"s","l",0,2.219113827
15,"Bloque","A",875,"l, s","l",0,2.31791091
15,"Bloque","A",750,"s","l",0,2.268526077
15,"Bloque","A",812,"s","s",1,2.151340008
15,"Bloque","A",1063,"l","l",1,3.569298983
15,"Bloque","A",750,"s","s",1,0.602209091
15,"Bloque","A",687,"s","l",0,0.668843031
15,"Bloque","A",1000,"l","s",0,1.218851805
15,"Bloque","A",625,"s","s",1,1.068760872
15,"Bloque","A",875,"l, s","l",0,1.402096987
15,"Bloque","A",812,"s","l",0,1.600652933
15,"Bloque","A",938,"l","l",1,2.685256004
15,"Bloque","A",1125,"l","l",1,0.318414927
15,"Bloque","A",625,"s","s",1,0.385140181
15,"Bloque","A",938,"l","l",1,0.335600138
15,"Bloque","A",1125,"l","l",1,0.418270111
15,"Bloque","A",875,"l, s","l",0,2.085873127
15,"Bloque","A",812,"s","s",1,2.435417175
15,"Bloque","A",750,"s","s",1,2.951916218
15,"Bloque","A",687,"s","s",1,0.518903017
15,"Bloque","A",1063,"l","l",1,1.785142899
15,"Bloque","A",1000,"l","s",0,1.218530893
15,"Bloque","A",938,"l","s",0,1.519001961
15,"Bloque","A",812,"s","s",1,0.435026169
15,"Bloque","A",625,"s","l",0,1.735594988
15,"Bloque","A",1125,"l","l",1,0.319304943
15,"Bloque","A",875,"l, s","l",0,2.435081005
15,"Bloque","A",687,"s","s",1,0.384572029
15,"Bloque","A",1000,"l","l",1,1.301666975
15,"Bloque","A",1063,"l","l",1,1.185945034
15,"Bloque","A",750,"s","s",1,0.751970053
15,"Bloque","A",812,"s","l",0,0.685077906
15,"Bloque","A",938,"l","l",1,2.286444902
15,"Bloque","A",1063,"l","l",1,1.585191965
15,"Bloque","A",687,"s","s",1,1.451967001
15,"Bloque","A",1125,"l","s",0,0.801979065
15,"Bloque","A",750,"s","s",1,1.018440008
15,"Bloque","A",625,"s","s",1,2.08543396
15,"Bloque","A",1000,"l","l",1,1.034020901
15,"Bloque","A",875,"l, s","s",0,0.986112833
15,"Bloque","A",812,"s","l",0,0.735276222
15,"Bloque","A",875,"l, s","s",0,1.168936014
15,"Bloque","A",1125,"l","l",1,0.501932859
15,"Bloque","A",687,"s","l",0,0.96874094
15,"Bloque","A",1000,"l","l",1,1.817807913
15,"Bloque","A",625,"s","s",1,0.851660013
15,"Bloque","A",750,"s","l",0,0.968710899
15,"Bloque","A",1063,"l","l",1,0.834954023
15,"Bloque","A",938,"l","s",0,1.868700981
15,"Bloque","A",1063,"l","l",1,2.89991498
15,"Bloque","A",687,"s","s",1,0.768335104
15,"Bloque","A",1125,"l","s",0,1.285557032
15,"Bloque","A",875,"l, s","l",0,1.868856907
15,"Bloque","A",938,"l","s",0,1.301566124
15,"Bloque","A",812,"s","s",1,1.218868971
15,"Bloque","A",625,"s","s",1,1.401737213
15,"Bloque","A",750,"s","l",0,1.335211039
15,"Bloque","A",1000,"l","l",1,0.733944893
15,"Bloque","A",625,"s","s",1,1.083930016
15,"Bloque","A",750,"s","l",0,1.467899084
15,"Bloque","A",1125,"l","l",1,1.819130898
15,"Bloque","A",687,"s","l",0,2.252321005
15,"Bloque","A",938,"l","l",1,1.268955946
15,"Bloque","A",875,"l, s","l",0,3.167155981
15,"Bloque","A",812,"s","s",1,2.452283144
15,"Bloque","A",1063,"l","l",1,0.752498865
15,"Bloque","A",1000,"l","s",0,2.235863924
15,"Bloque","A",750,"s","s",1,1.152793169
15,"Bloque","A",812,"s","l",0,1.886323929
15,"Bloque","A",687,"s","l",0,3.851696968
15,"Bloque","A",1063,"l","s",0,3.569080114
15,"Bloque","A",875,"l, s","l",0,2.719063044
15,"Bloque","A",1125,"l","s",0,1.836559057
15,"Bloque","A",938,"l","s",0,2.485772133
15,"Bloque","A",1000,"l","s",0,1.452254057
15,"Bloque","A",625,"s","s",1,1.069871902
15,"Bloque","A",812,"s","s",1,1.102690935
15,"Bloque","A",687,"s","l",0,1.952187061
15,"Bloque","A",1000,"l","l",1,1.819658995
15,"Bloque","A",1063,"l","l",1,0.702440977
15,"Bloque","A",750,"s","l",0,5.319600105
15,"Bloque","A",875,"l, s","s",0,1.468706131
15,"Bloque","A",938,"l","l",1,1.634993076
15,"Bloque","A",1125,"l","s",0,2.919605017
15,"Bloque","A",625,"s","l",0,2.219537973
15,"Bloque","A",812,"s","l",0,1.035166979
15,"Bloque","A",625,"s","s",1,1.019327879
15,"Bloque","A",750,"s","l",0,1.869085073
15,"Bloque","A",1125,"l","l",1,1.101742983
15,"Bloque","A",1063,"l","s",0,2.668111801
15,"Bloque","A",687,"s","l",0,1.28528595
15,"Bloque","A",875,"l, s","l",0,3.103178978
15,"Bloque","A",1000,"l","s",0,1.735404968
15,"Bloque","A",938,"l","l",1,0.718261957
15,"Bloque","A",687,"s","s",1,2.7025249
15,"Bloque","A",1125,"l","l",1,0.702682972
15,"Bloque","A",1063,"l","s",0,1.01888299
15,"Bloque","A",938,"l","l",1,0.485710144
15,"Bloque","A",812,"s","s",1,0.736325979
15,"Bloque","A",750,"s","l",0,0.886882067
15,"Bloque","A",1000,"l","s",0,1.153087854
15,"Bloque","A",875,"l, s","s",0,1.186740875
15,"Bloque","A",625,"s","l",0,1.086119175
15,"Bloque","A",1063,"l","l",1,1.969599009
15,"Bloque","A",750,"s","s",1,2.93623209
15,"Bloque","A",875,"l, s","l",0,1.80181694
15,"Bloque","A",625,"s","l",0,1.285811901
15,"Bloque","A",938,"l","s",0,1.519793987
15,"Bloque","A",1000,"l","l",1,1.735949039
15,"Bloque","A",687,"s","s",1,1.469570875
15,"Bloque","A",1125,"l","l",1,2.235471964
15,"Bloque","A",812,"s","s",1,0.769394159
15,"Bloque","A",1000,"l","l",1,1.102449894
15,"Bloque","A",687,"s","s",1,1.352804184
15,"Bloque","A",625,"s","l",0,1.102669001
15,"Bloque","A",938,"l","s",0,0.852091074
15,"Bloque","A",750,"s","l",0,3.200102091
15,"Bloque","A",1125,"l","l",1,1.269347906
15,"Bloque","A",812,"s","s",1,0.769581079
15,"Bloque","A",875,"l, s","l",0,2.252131939
15,"Bloque","A",1063,"l","l",1,1.986703157
15,"Bloque","A",875,"l, s","l",0,0.868600845
15,"Bloque","A",1125,"l","s",0,3.102745056
15,"Bloque","A",1000,"l","s",0,1.068408012
15,"Bloque","A",1063,"l","l",1,0.570314884
15,"Bloque","A",938,"l","s",0,1.318773031
15,"Bloque","A",687,"s","l",0,1.219287872
15,"Bloque","A",750,"s","l",0,0.919800997
15,"Bloque","A",812,"s","s",1,1.803187132
15,"Bloque","A",625,"s","l",0,0.852456093
15,"Bloque","A",938,"l","l",1,0.549492121
15,"Bloque","A",687,"s","s",1,0.851654053
15,"Bloque","A",625,"s","s",1,0.869366884
15,"Bloque","A",1000,"l","l",1,0.586014032
15,"Bloque","A",750,"s","l",0,0.985898018
15,"Bloque","A",875,"l, s","s",0,1.751919031
15,"Bloque","A",1125,"l","l",1,0.552978992
15,"Bloque","A",1063,"l","l",1,1.203552961
15,"Bloque","A",812,"s","s",1,0.819002867
15,"Bloque","A",938,"l","l",1,1.186068058
15,"Bloque","A",1000,"l","l",1,1.952902079
15,"Bloque","A",750,"s","l",0,1.652114153
15,"Bloque","A",1125,"l","s",0,0.887458086
15,"Bloque","A",1063,"l","s",0,2.285523176
15,"Bloque","A",812,"s","s",1,1.069885015
15,"Bloque","A",687,"s","s",1,0.935894012
15,"Bloque","A",625,"s","l",0,1.136164904
15,"Bloque","A",875,"l, s","l",0,0.668495178
15,"Bloque","A",875,"l, s","s",0,1.986593962
15,"Bloque","A",1125,"l","l",1,0.953387022
15,"Bloque","A",687,"s","l",0,0.91860199
15,"Bloque","A",625,"s","s",1,1.03480196
15,"Bloque","A",1063,"l","l",1,0.602037907
15,"Bloque","A",750,"s","s",1,1.354172945
15,"Bloque","A",1000,"l","l",1,0.803930044
15,"Bloque","A",938,"l","l",1,0.968415022
15,"Bloque","A",812,"s","l",0,2.819811106
15,"Bloque","A",1063,"l","s",0,1.883809805
15,"Bloque","A",750,"s","s",1,1.285974979
15,"Bloque","A",812,"s","s",1,2.01867795
15,"Bloque","A",938,"l","s",0,3.120639086
15,"Bloque","A",1000,"l","l",1,0.736369848
15,"Bloque","A",875,"l, s","l",0,0.802879095
15,"Bloque","A",687,"s","s",1,1.135374069
15,"Bloque","A",625,"s","s",1,1.668879986
15,"Bloque","A",1125,"l","l",1,0.651702881
15,"Bloque","A",1000,"l","s",0,1.467334986
15,"Bloque","A",812,"s","l",0,1.635456085
15,"Bloque","A",625,"s","s",1,0.919246912
15,"Bloque","A",875,"l, s","l",0,0.886286974
15,"Bloque","A",750,"s","s",1,0.852751017
15,"Bloque","A",687,"s","s",1,0.702960014
15,"Bloque","A",1063,"l","s",0,0.818279028
15,"Bloque","A",1125,"l","l",1,0.469154119
15,"Bloque","A",938,"l","s",0,0.869355917
15,"Bloque","A",687,"s","l",0,1.502600908
15,"Bloque","A",1125,"l","l",1,2.535714149
15,"Bloque","A",875,"l, s","l",0,1.353259087
15,"Bloque","A",812,"s","l",0,1.152824163
15,"Bloque","A",625,"s","s",1,0.985831022
15,"Bloque","A",750,"s","s",1,0.619130135
15,"Bloque","A",938,"l","s",0,0.76996088
15,"Bloque","A",1000,"l","l",1,2.835845947
15,"Bloque","A",1063,"l","l",1,3.436528921
15,"Bloque","A",1000,"l","l",1,2.60249114
15,"Bloque","A",875,"l, s","s",0,2.636082172
15,"Bloque","A",625,"s","s",1,0.818628073
15,"Bloque","A",1063,"l","l",1,0.884094
15,"Bloque","A",938,"l","l",1,2.818068981
15,"Bloque","A",750,"s","l",0,2.869585037
15,"Bloque","A",812,"s","l",0,2.285485029
15,"Bloque","A",687,"s","s",1,1.618856907
15,"Bloque","A",1125,"l","s",0,1.203181028
15,"Bloque","A",812,"s","s",1,1.385955095
15,"Bloque","A",1125,"l","l",1,2.185682058
15,"Bloque","A",1063,"l","l",1,2.118359089
15,"Bloque","A",750,"s","l",0,1.785880089
15,"Bloque","A",875,"l, s","l",0,2.319495916
15,"Bloque","A",1000,"l","s",0,2.46927309
15,"Bloque","A",938,"l","l",1,2.536494017
15,"Bloque","A",625,"s","s",1,0.953994036
15,"Bloque","A",687,"s","s",1,1.202896833
15,"Bloque","A",1125,"l","l",1,1.986099005
15,"Bloque","A",750,"s","s",1,1.169869184
15,"Bloque","A",1063,"l","s",0,1.48601079
15,"Bloque","A",625,"s","l",0,2.56900692
15,"Bloque","A",1000,"l","l",1,4.236155033
15,"Bloque","A",812,"s","l",0,3.785084009
15,"Bloque","A",875,"l, s","l",0,6.469490051
15,"Bloque","A",938,"l","l",1,1.518673182
15,"Bloque","A",687,"s","s",1,0.836167812
15,"Bloque","A",1063,"l","l",1,0.635795116
15,"Bloque","A",625,"s","s",1,1.152889013
15,"Bloque","A",938,"l","l",1,2.069786072
15,"Bloque","A",1000,"l","l",1,2.103224993
15,"Bloque","A",875,"l, s","s",0,2.852515936
15,"Bloque","A",812,"s","l",0,1.80288291
15,"Bloque","A",750,"s","l",0,2.10213685
15,"Bloque","A",1125,"l","s",0,1.73550415
15,"Bloque","A",687,"s","s",1,1.236524105
15,"Bloque","A",875,"l, s","l",0,2.202040911
15,"Bloque","A",812,"s","l",0,1.202927113
15,"Bloque","A",750,"s","l",0,2.519854069
15,"Bloque","A",1000,"l","l",1,1.486227036
15,"Bloque","A",938,"l","s",0,2.066949844
15,"Bloque","A",625,"s","s",1,4.069370031
15,"Bloque","A",687,"s","l",0,1.352750063
15,"Bloque","A",1125,"l","l",1,1.270002127
15,"Bloque","A",1063,"l","l",1,2.335502148
15,"Bloque","A",1000,"l","l",1,1.752135992
15,"Bloque","A",1125,"l","l",1,1.554280043
15,"Bloque","A",625,"s","l",0,3.718882799
15,"Bloque","A",687,"s","s",1,2.670038939
15,"Bloque","A",875,"l, s","s",0,5.11912322
15,"Bloque","A",812,"s","s",1,2.852416039
15,"Bloque","A",1063,"l","s",0,1.886054993
15,"Bloque","A",750,"s","s",1,2.434935093
15,"Bloque","A",938,"l","s",0,2.752283812
15,"Bloque","A",687,"s","s",1,1.419485092
15,"Bloque","A",875,"l, s","l",0,1.619364023
15,"Bloque","A",1125,"l","l",1,2.236325026
15,"Bloque","A",812,"s","l",0,1.985502005
15,"Bloque","A",1000,"l","l",1,2.303792953
15,"Bloque","A",750,"s","s",1,1.686998844
15,"Bloque","A",938,"l","s",0,1.602591991
15,"Bloque","A",625,"s","s",1,0.752645969
15,"Bloque","A",1063,"l","s",0,2.085958958
15,"Bloque","A",1125,"l","l",1,1.152283907
15,"Bloque","A",875,"l, s","s",0,1.052482843
15,"Bloque","A",625,"s","s",1,0.803504944
15,"Bloque","A",1063,"l","l",1,3.468561172
15,"Bloque","A",812,"s","l",0,2.836101055
15,"Bloque","A",1000,"l","s",0,2.302464008
15,"Bloque","A",938,"l","l",1,2.302036047
15,"Bloque","A",750,"s","s",1,1.25225091
15,"Bloque","A",687,"s","s",1,0.686930895
15,"Bloque","A",812,"s","s",1,0.735481024
15,"Bloque","A",938,"l","l",1,2.10227704
15,"Bloque","A",687,"s","s",1,0.718183994
15,"Bloque","A",1000,"l","s",0,1.086147785
15,"Bloque","A",625,"s","s",1,1.219015837
15,"Bloque","A",750,"s","s",1,0.902755022
15,"Bloque","A",875,"l, s","l",0,2.536437035
15,"Bloque","A",1125,"l","l",1,2.718877792
15,"Bloque","A",1063,"l","l",1,1.76886797
15,"Bloque","A",687,"s","s",1,2.253220797
15,"Bloque","A",625,"s","s",1,0.835471869
15,"Bloque","A",750,"s","l",0,2.802740097
15,"Bloque","A",812,"s","s",1,1.152926922
15,"Bloque","A",1000,"l","l",1,2.219432116
15,"Bloque","A",875,"l, s","l",0,5.884116173
15,"Bloque","A",938,"l","l",1,3.802124977
15,"Bloque","A",1063,"l","l",1,3.336241007
15,"Bloque","A",1125,"l","s",0,3.436037064
15,"Bloque","A",750,"s","l",0,13.219383
15,"Bloque","A",938,"l","l",1,2.370136976
15,"Bloque","A",1000,"l","s",0,1.069097042
15,"Bloque","A",1063,"l","l",1,0.634260178
15,"Bloque","A",875,"l, s","s",0,0.986170053
15,"Bloque","A",1125,"l","l",1,1.402261019
15,"Bloque","A",687,"s","l",0,4.119782925
15,"Bloque","A",812,"s","l",0,1.802077055
15,"Bloque","A",625,"s","s",1,0.703203201
15,"Bloque","A",1125,"l","l",1,0.553229809
15,"Bloque","A",750,"s","l",0,0.285031796
15,"Bloque","A",625,"s","s",1,0.70313406
15,"Bloque","A",687,"s","s",1,0.685531855
15,"Bloque","A",812,"s","s",1,0.685538054
15,"Bloque","A",875,"l, s","l",0,1.136871099
15,"Bloque","A",1063,"l","s",0,1.019986868
15,"Bloque","A",938,"l","s",0,2.485332966
15,"Bloque","A",1000,"l","l",1,3.185869932
15,"Bloque","A",750,"s","l",0,5.153250933
15,"Bloque","A",625,"s","s",1,0.785825014
15,"Bloque","A",1125,"l","l",1,0.935784101
15,"Bloque","A",938,"l","s",0,1.102313995
15,"Bloque","A",875,"l, s","l",0,1.235449791
15,"Bloque","A",812,"s","s",1,0.619354963
15,"Bloque","A",687,"s","l",0,2.118817091
15,"Bloque","A",1063,"l","l",1,1.203212976
15,"Bloque","A",1000,"l","s",0,1.502311945
15,"Bloque","A",750,"s","s",1,1.253022194
15,"Bloque","A",875,"l, s","l",0,3.302917004
15,"Bloque","A",1000,"l","l",1,2.402823925
15,"Bloque","A",812,"s","s",1,0.835109234
15,"Bloque","A",1125,"l","l",1,0.852679968
15,"Bloque","A",625,"s","s",1,0.769061089
15,"Bloque","A",938,"l","s",0,1.336169004
15,"Bloque","A",1063,"l","l",1,2.002452135
15,"Bloque","A",687,"s","s",1,0.568966866
15,"Bloque","A",1125,"l","l",1,1.402977943
15,"Bloque","A",812,"s","l",0,1.818199158
15,"Bloque","A",1000,"l","l",1,1.902340889
15,"Bloque","A",687,"s","s",1,0.619444847
15,"Bloque","A",750,"s","l",0,1.051967144
15,"Bloque","A",875,"l, s","s",0,1.169652939
15,"Bloque","A",625,"s","s",1,0.818466902
15,"Bloque","A",938,"l","l",1,1.519574165
15,"Bloque","A",1063,"l","l",1,1.702837944
15,"Bloque","A",750,"s","l",0,0.635649204
15,"Bloque","A",1125,"l","s",0,0.986460924
15,"Bloque","A",938,"l","l",1,1.199944019
15,"Bloque","A",812,"s","s",1,0.868324995
15,"Bloque","A",1063,"l","l",1,0.933140993
15,"Bloque","A",687,"s","s",1,0.836305141
15,"Bloque","A",875,"l, s","l",0,0.95232892
15,"Bloque","A",1000,"l","s",0,1.186063051
15,"Bloque","A",625,"s","s",1,0.885928869
15,"Bloque","A",812,"s","s",1,0.903613091
15,"Bloque","A",1125,"l","l",1,1.220860958
15,"Bloque","A",1063,"l","s",0,0.768960953
15,"Bloque","A",625,"s","s",1,0.752338171
15,"Bloque","A",875,"l, s","l",0,1.018483877
15,"Bloque","A",750,"s","s",1,0.752718925
15,"Bloque","A",938,"l","l",1,0.436048985
15,"Bloque","A",1000,"l","l",1,0.819191933
15,"Bloque","A",687,"s","s",1,0.87063098
15,"Bloque","A",1000,"l","l",1,0.669032097
15,"Bloque","A",1063,"l","l",1,0.671478033
15,"Bloque","A",625,"s","s",1,0.535551071
