Folio,Escuela,Género,Edad,Sex1,Sex2,Sex3,Sex4,Sex5,Sex6,Sex7,Sex8,Sex9,Sex10,Sex11,Sex12,Sex13,Sex14,Sex15,Sex16,Sex17,Sex18,Sex19,Sex20,Sex21,Sex22,Sex23,Sex24,Sex25,Sex26,Sex27,Sex28,Sex29,Sex30,Sex31,Sex32,Sex33,Sex34,Sex35,Sex36,Sex37,Sex38,Sex39,Sex40,Sex41,Sex42,Sex43,Sex44,Sex45,Sex46A,Sex46B,Sex46C,Sex46D,Sex46E,Sex47,Sex48,Sex49,Sex50,Sex51,Sex52,Sex53,Sex54,Sex55,Sex56,Sex57,Sex58,Sex59,Sex60,Sex61,Sex62,Sex63,Sex64,Sex65,Sex66,Sex67,Sex68,Sex69,Sex70,Sex71,Sex72,Sex73,Sex74,Sex75,PrConsPosSex,PrConsNegSex,ImpConsPosSex,ImpConsNegSex,ExpConsPosSex,ExpConsNegSex,SexCompromiso,SexIncid
611,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,0,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,3,0,3,3,3,3,3,3,3,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,6,10,9,15,0,0,,-1.2970114
513,5,1,1,3,0,2,2,0,3,0,2,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,1,3,4,2,2,1,,0,3,1,4,4,4,0,1,0,0,0,4,0,3,2,,,1,,3,3,3,3,3,3,1,1,1,0,1,1,2,1,2,1,1,1,3,3,,9,15,9,15,5,3,1.283545017242432,.88242936
120,1,1,1,2,0,2,2,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,2,3,1,3,1,3,1,3,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,0,3,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,4,4,0,0,2,2,3,9,3,15,0,0,-1.880329608917236,-.72071743
764,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,2,2,2,2,1,1,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,3,0,3,3,3,1,1,0,0,0,0,4,0,0,0,0,0,0,2,2,2,4,5,9,0,0,,-1.2970114
221,2,1,1,3,2,3,1,2,1,3,1,2,1,0,1,2,2,2,1,1,1,2,2,1,2,1,2,3,2,1,2,1,3,2,1,1,1,3,2,2,1,1,1,2,3,2,4,3,0,0,1,0,0,1,2,4,2,1,2,1,2,2,1,2,3,2,1,1,1,1,1,0,1,1,3,2,2,1,2,3,2,0,4,9,6,8,3,8,-.5100777745246887,.70413411
49,1,1,1,1,0,1,3,0,2,0,2,0,1,0,0,3,1,3,1,2,1,3,3,3,1,3,1,3,1,3,3,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,2,2,2,2,2,2,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,3,14,3,15,5,0,,-.86504501
713,5,1,1,3,0,4,3,1,2,0,2,0,1,0,0,2,2,3,1,3,1,2,2,2,1,1,1,0,1,2,2,1,1,0,2,1,1,3,2,2,0,1,1,2,2,3,3,4,1,1,0,1,0,2,0,3,1,1,3,2,3,3,3,2,1,3,1,0,0,2,0,1,2,2,2,2,3,3,3,3,1,2,4,12,3,7,5,1,-.1285382807254791,.79252893
501,4,1,1,3,0,1,2,2,3,1,3,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,1,2,3,2,2,0,0,0,3,2,4,4,4,0,0,1,0,0,0,0,3,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,2,4,3,1,2,2,2,1,1,1,0,6,10,6,10,8,4,-2.399562120437622,1.0609809
983,6,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,3,3,1,3,2,3,2,3,3,0,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,3,2,2,3,3,3,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,8,5,15,0,0,,-1.2970114
255,2,1,1,3,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,2,3,4,1,2,0,0,0,3,4,3,3,3,0,1,0,0,0,0,0,4,2,2,2,2,1,1,1,0,0,1,1,0,0,1,1,2,1,1,2,2,2,2,0,0,0,0,9,15,9,15,0,0,-1.298817038536072,.67314106
822,7,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,3,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,1,2,2,0,0,0,0,1,0,0,0,0,0,4,,,0,0,0,0,2,2,0,0,5,8,0,0,,-1.2437462
441,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,3,0,3,2,3,3,3,2,3,2,3,3,1,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,3,2,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,7,15,0,0,.7435129880905151,-.72071743
511,4,1,1,3,0,1,2,0,3,0,3,0,3,0,0,2,3,2,3,2,3,2,2,3,3,2,3,2,2,2,3,1,1,1,0,0,2,4,1,3,0,1,1,3,1,4,4,4,0,1,0,0,0,3,0,3,1,0,2,0,0,3,3,3,3,2,3,0,0,2,0,2,4,3,1,2,3,2,2,2,1,0,9,10,8,12,9,0,.7075777053833008,1.070755
1050,6,1,1,1,0,4,2,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,0,0,3,1,0,2,0,1,4,1,3,0,0,0,1,2,4,4,4,1,0,0,0,1,1,0,3,2,0,0,0,1,1,1,2,2,1,1,0,0,0,0,1,5,3,0,0,3,3,1,1,2,1,2,0,4,1,3,0,,.96642232
239,2,1,1,3,0,4,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,1,3,4,2,1,0,0,0,3,3,2,2,4,1,0,0,0,0,0,3,1,1,3,3,1,3,3,3,3,3,3,3,0,0,1,0,1,4,1,3,3,3,2,2,1,2,1,9,15,9,15,0,0,1.283545017242432,.80783969
1196,6,1,1,1,0,4,2,0,1,0,2,0,2,0,0,3,2,3,2,1,1,3,3,3,2,3,2,3,2,3,3,2,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,3,2,3,2,2,1,1,1,1,0,,,0,4,0,0,0,0,0,0,3,2,5,13,6,15,5,0,,-.86504501
486,4,1,1,3,0,0,2,0,1,0,2,0,3,0,1,3,1,2,1,2,2,2,3,1,1,2,1,2,3,2,1,0,3,0,3,0,3,4,2,2,0,0,0,3,1,4,4,4,1,0,0,0,0,3,0,2,1,1,3,1,1,3,3,3,3,2,3,1,1,1,1,1,1,2,1,2,4,3,2,3,2,0,4,12,5,8,6,1,.7075777053833008,.88242936
1244,6,1,1,2,0,4,2,2,2,0,2,2,0,2,3,2,2,3,1,0,2,1,3,3,2,2,2,0,2,2,3,1,0,0,2,1,2,3,1,2,0,0,1,3,3,4,3,4,0,0,0,0,1,2,0,2,2,3,3,1,3,2,3,0,0,3,3,0,1,2,0,1,2,1,2,2,3,4,3,3,2,2,5,9,6,10,4,9,-.1908435374498367,.9084391
848,7,1,1,1,0,4,2,0,1,0,2,0,2,0,0,0,1,0,2,0,2,0,0,1,1,3,2,3,3,2,3,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,3,3,1,2,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,6,12,5,0,,-.86504501
720,5,1,1,1,2,3,1,2,0,0,0,0,0,0,0,3,3,3,2,1,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,2,2,0,0,0,1,2,4,3,4,1,1,0,0,0,3,2,3,3,2,1,2,2,2,2,2,2,2,2,0,1,0,0,2,3,1,4,3,3,1,3,1,1,1,7,12,9,14,0,2,,.97691393
622,5,1,1,1,2,3,2,1,3,0,2,1,2,1,2,0,3,2,1,3,2,0,2,1,1,2,1,2,0,3,1,2,0,2,3,2,1,4,0,2,1,0,1,2,2,3,,2,0,0,1,0,0,0,1,1,3,2,1,3,2,1,0,2,3,2,1,0,1,1,1,0,2,3,2,3,1,2,2,1,3,1,6,7,2,9,7,5,,.63698661
1322,8,1,1,0,1,2,2,1,2,1,2,3,2,1,0,1,2,2,2,1,0,0,1,2,2,2,1,1,0,1,1,0,0,0,0,1,1,3,1,0,0,0,0,1,1,0,1,2,1,0,0,0,0,4,4,0,0,1,3,2,3,2,,1,2,1,1,0,0,0,0,0,3,1,1,2,2,3,1,3,1,2,4,5,3,7,6,6,,.31783471
450,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,3,0,0,3,3,3,3,3,3,3,3,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,15,0,0,,-1.2970114
1346,8,1,1,3,2,1,2,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2,1,2,5,1,2,0,0,0,1,3,4,4,4,0,0,1,0,0,0,2,4,1,1,0,0,3,3,3,3,1,3,1,0,0,1,0,2,1,1,1,2,4,4,1,1,1,2,3,3,0,0,1,0,.0745483338832855,.99516547
964,6,1,1,1,2,4,3,0,3,0,3,0,3,0,0,3,0,3,3,1,3,0,3,3,3,3,3,0,3,3,3,3,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,3,3,3,3,3,3,1,1,0,0,1,0,4,0,0,4,4,0,0,3,2,6,10,9,12,9,0,,-.86504501
977,6,1,1,3,0,4,2,0,3,0,1,0,1,0,0,2,2,0,2,0,2,0,0,2,2,2,2,2,2,2,2,0,1,1,3,1,2,3,2,1,0,0,0,3,2,4,3,2,0,0,0,1,0,0,0,4,1,3,1,2,2,1,1,3,2,2,2,1,0,1,0,0,4,3,4,3,3,4,1,2,0,2,6,2,6,10,5,0,-.4896267652511597,.7811895
1314,8,1,1,3,1,2,3,0,2,0,1,0,1,0,1,0,2,2,1,0,2,0,1,0,1,2,2,1,1,0,1,2,2,2,2,2,3,4,1,3,0,0,0,1,3,3,3,4,0,0,1,0,0,1,0,3,1,1,0,3,2,1,1,1,1,1,0,0,0,1,0,2,4,3,3,4,3,1,3,3,1,2,5,3,4,4,4,1,-1.246338725090027,1.0252271
677,5,1,1,3,0,3,3,0,2,0,3,0,1,0,0,3,0,3,3,3,1,3,3,2,3,1,3,3,1,3,3,1,2,1,3,0,3,4,2,2,0,0,0,2,2,2,4,4,1,0,0,0,1,0,0,3,1,2,3,0,2,3,3,2,2,1,3,1,1,2,0,1,4,2,2,4,4,2,1,1,1,2,4,15,7,12,6,0,.046213261783123,.99901998
969,6,1,1,3,0,1,2,0,2,0,2,0,1,0,0,3,1,3,1,0,1,3,2,3,3,3,3,3,3,3,3,0,3,1,3,1,3,3,2,2,0,0,0,3,1,4,4,4,1,0,0,0,1,0,0,1,1,3,2,0,0,3,3,0,3,3,3,1,1,1,0,1,2,1,1,1,4,4,1,1,3,2,3,11,9,15,5,0,.7335719466209412,.87021011
628,5,1,1,3,0,1,2,0,0,0,0,0,0,0,0,3,3,3,3,0,3,2,2,2,2,3,1,2,2,2,1,0,3,0,3,3,3,4,2,1,0,0,0,1,1,4,4,4,0,0,0,1,0,0,0,1,1,2,1,0,0,3,2,3,2,2,3,0,1,2,1,1,1,0,1,1,2,3,1,2,2,2,9,10,5,10,0,0,.1501188278198242,.77602202
976,6,1,1,3,0,4,2,1,2,0,1,0,1,0,1,3,1,3,1,1,1,3,3,2,2,3,2,2,1,3,3,1,2,0,0,1,2,3,2,1,0,1,0,1,2,4,2,4,1,1,0,1,0,3,0,1,2,1,2,2,3,2,2,2,2,2,2,0,1,1,0,2,1,1,2,3,4,4,3,1,2,2,3,13,5,13,4,2,-.3758437931537628,.83271343
780,7,1,1,2,0,4,1,2,2,1,1,1,0,1,1,2,1,3,2,1,0,1,1,2,2,3,3,2,3,2,2,2,1,1,1,2,2,4,1,3,0,0,1,2,2,1,2,,0,0,0,0,1,2,1,4,2,3,2,3,2,2,2,3,2,1,0,0,0,1,1,1,3,3,2,3,3,2,0,2,2,2,3,8,8,11,3,6,-.6422896385192871,.72304249
970,6,1,1,1,0,3,2,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,3,3,3,3,3,3,3,3,2,1,0,0,1,3,4,2,2,0,0,0,3,1,4,4,4,1,0,0,0,0,2,0,2,1,2,3,2,2,2,2,2,2,2,2,1,1,1,0,1,1,2,1,2,3,3,3,1,2,2,0,5,9,15,2,0,,.82675928
1522,8,1,1,3,0,2,2,1,2,0,2,0,2,0,0,3,1,3,1,3,1,3,3,0,2,0,1,3,1,3,3,2,2,0,2,1,3,3,1,2,0,0,0,3,1,4,4,4,1,0,0,0,0,1,0,2,2,2,1,1,1,3,2,2,1,2,3,0,1,2,0,1,2,2,1,2,1,3,3,1,2,2,3,15,4,9,6,1,-.1327322572469711,.92374384
591,5,1,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,2,2,2,1,2,2,3,2,2,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,1,0,3,3,2,3,3,3,1,1,0,1,0,0,0,0,0,4,4,0,0,3,0,0,6,6,10,0,0,,-1.2970114
763,7,1,1,3,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,1,2,4,2,1,0,0,0,1,1,4,4,4,1,0,0,0,0,0,0,1,1,3,3,0,0,3,3,3,3,3,3,0,1,2,0,1,1,0,0,1,3,3,1,3,0,2,6,8,6,8,0,0,1.283545017242432,.73491824
241,2,1,1,2,0,4,2,0,0,0,0,0,0,0,0,3,1,3,2,0,3,3,3,3,1,0,1,0,3,1,3,0,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,3,0,3,2,1,0,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,6,12,5,7,0,0,-.877531111240387,-.72071743
785,7,1,1,3,1,3,2,0,1,0,0,0,2,1,0,1,1,0,1,0,1,1,0,2,1,2,2,3,2,3,3,0,1,0,1,1,2,4,2,2,1,1,0,2,3,3,4,2,0,1,0,0,0,0,0,3,1,1,2,1,2,1,2,1,3,2,2,1,0,1,0,1,1,2,2,3,3,2,1,1,3,2,3,2,5,13,3,1,-.4633828401565552,.71986961
895,7,1,1,0,1,3,2,2,1,2,0,3,3,2,1,1,2,2,3,2,1,0,0,3,2,2,2,1,1,0,3,1,2,1,3,0,1,4,0,1,0,1,1,3,4,2,0,2,0,0,0,1,0,0,1,3,3,0,3,2,1,1,0,3,3,2,1,0,0,0,0,1,3,1,4,0,4,4,3,2,1,2,6,5,5,9,4,10,,.42139015
975,6,1,1,2,0,3,2,1,2,1,1,1,1,0,1,3,2,3,2,3,1,1,3,3,1,3,1,3,1,3,3,3,1,1,1,1,3,4,2,2,0,0,1,2,4,4,2,4,0,1,0,1,0,1,0,2,2,1,2,2,2,2,2,1,1,1,2,0,0,1,0,2,3,2,2,3,3,3,1,1,2,2,5,13,3,15,4,4,-.7090505957603455,.99028838
601,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,2,2,1,2,0,3,2,3,2,3,2,3,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,12,4,15,0,0,,-1.2970114
184,2,1,1,3,0,3,2,1,2,0,2,0,3,0,0,3,2,3,2,3,1,3,3,3,1,3,1,3,1,3,3,0,3,0,2,1,3,3,1,2,0,0,0,2,1,4,4,4,1,0,0,0,0,0,0,1,1,2,2,2,2,3,3,3,2,2,3,1,1,2,0,1,3,0,1,1,4,3,3,3,2,2,5,15,3,15,7,1,.3804028928279877,.90325052
541,5,1,1,3,0,3,2,2,3,0,3,0,3,0,0,2,3,0,3,0,3,0,0,3,3,3,3,3,3,3,3,0,2,1,2,0,2,4,2,2,0,1,1,3,2,4,1,4,1,1,0,1,0,3,0,3,4,1,3,1,2,3,3,1,2,1,3,0,0,2,0,1,5,2,1,4,3,2,3,3,3,2,9,2,9,15,9,2,-.0436937063932419,.99487418
530,5,1,1,3,0,3,1,1,2,0,2,0,3,0,0,3,1,3,1,3,1,3,3,3,0,3,0,3,3,3,3,1,1,0,2,1,3,2,2,4,1,0,0,3,1,4,4,4,1,0,0,0,0,2,0,1,1,3,2,0,2,3,2,3,2,2,2,0,1,1,0,2,1,1,1,1,3,4,1,1,1,2,3,15,3,15,7,1,-.0821853205561638,.9357698
1370,8,1,1,2,0,4,1,0,2,0,2,0,1,0,0,0,3,2,2,0,2,0,0,3,1,3,1,3,1,3,3,1,1,0,1,1,1,3,2,1,0,1,0,2,1,4,4,4,1,0,0,1,0,0,0,1,1,1,3,0,3,3,0,3,3,3,2,0,1,2,0,1,2,1,2,2,4,4,1,1,1,2,7,2,3,15,5,0,.2116337418556213,.87682921
183,2,1,1,2,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,0,1,0,2,2,4,4,4,1,0,0,0,0,0,0,1,1,3,3,3,2,2,2,2,2,2,2,0,1,2,0,1,2,1,2,2,4,4,3,3,3,2,3,5,6,10,3,5,-.3758437931537628,.93989682
1034,6,1,1,3,0,3,3,2,3,0,1,0,3,3,1,1,1,3,1,2,0,1,2,1,3,0,2,2,0,3,3,1,0,0,0,0,1,4,1,2,0,0,0,2,3,1,4,4,0,1,0,1,0,0,0,2,1,1,3,1,3,2,1,3,1,2,1,1,0,1,1,2,3,2,2,4,4,4,1,3,2,2,2,9,5,9,7,6,-.6385397911071777,1.0048398
985,6,1,1,1,0,2,3,0,2,0,0,0,1,0,0,3,1,2,1,0,1,3,2,3,3,3,2,3,3,3,3,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,1,3,3,2,1,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,10,8,15,3,0,,-.86504501
346,3,1,1,3,0,2,3,2,2,0,1,0,0,0,0,3,2,3,2,2,1,3,3,3,2,3,2,3,2,3,3,0,2,1,3,1,3,3,2,3,0,0,0,3,1,4,4,4,0,1,0,1,0,0,0,3,1,2,2,2,1,3,3,3,3,1,3,0,0,1,0,1,4,2,1,1,4,4,3,3,3,2,5,14,6,15,3,2,.5792075991630554,1.0094548
225,2,1,1,3,0,4,2,2,3,0,3,0,0,0,1,3,3,3,3,0,1,3,3,3,3,3,3,3,3,3,3,0,2,0,2,1,3,4,2,2,0,1,0,3,1,4,4,4,0,1,0,0,0,0,1,3,4,1,3,1,3,3,3,3,3,1,3,1,0,2,0,2,5,2,1,1,2,3,3,1,1,0,7,12,9,15,6,3,.5792075991630554,.96557069
179,2,1,1,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,2,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,15,0,0,1.283545017242432,-.72071743
919,7,1,1,3,0,2,3,0,2,3,2,2,2,1,3,2,3,0,1,1,3,2,0,0,2,2,3,1,,2,0,0,0,2,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,3,1,1,1,3,1,2,0,1,0,1,0,1,5,4,,1,4,4,3,3,1,1,7,5,,5,6,9,-.9246175289154053,-.086206719
993,6,1,1,0,0,1,2,0,1,0,0,0,0,0,0,3,2,2,2,2,3,3,2,3,2,3,2,3,1,3,3,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,3,3,3,3,3,3,1,1,0,0,0,0,4,0,0,4,4,0,0,3,2,7,12,5,15,1,0,,-1.2970114
247,2,1,1,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,2,2,2,2,3,1,2,2,2,4,1,2,0,0,0,3,3,4,4,2,0,1,0,0,0,1,2,3,2,1,2,1,2,1,3,2,3,3,2,1,1,2,1,2,5,2,3,3,2,3,2,1,2,2,0,0,7,8,0,0,-.0125230131670833,1.0242058
1068,6,1,1,3,0,2,1,0,0,0,0,0,0,0,0,2,0,3,1,2,1,3,2,3,2,3,2,3,2,3,3,3,0,0,0,1,3,3,1,2,0,0,0,1,1,4,4,4,0,0,0,1,0,0,0,2,1,2,3,1,2,0,3,3,3,1,2,1,1,2,0,1,0,1,1,2,3,3,1,3,2,2,2,12,6,15,0,0,-.2776191532611847,.85184002
686,7,1,1,2,0,4,2,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,4,2,1,0,1,0,3,2,4,4,4,0,1,0,0,0,0,0,1,1,0,2,1,1,2,2,3,3,2,2,1,0,2,0,2,1,2,2,2,4,4,3,3,3,2,3,8,6,10,0,0,-.1301354318857193,.89850241
187,2,1,1,3,0,3,2,0,3,0,2,0,2,0,0,0,3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,2,1,1,1,2,3,2,1,0,0,0,3,2,2,4,4,0,0,0,1,1,4,0,1,1,2,2,0,2,1,2,3,0,2,2,0,1,2,0,1,1,0,0,3,4,4,1,1,1,2,9,8,9,15,7,0,-.6046760082244873,.71883649
952,8,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,3,3,1,2,3,3,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,5,4,7,0,0,,-1.2970114
1123,8,1,1,3,1,3,2,0,2,0,2,0,1,0,0,2,1,1,1,1,1,2,1,3,2,2,2,3,1,3,2,1,2,3,3,1,2,3,2,3,0,0,1,1,2,4,3,4,1,1,0,1,0,1,0,3,2,1,3,2,2,0,0,0,2,1,0,0,0,2,0,2,1,3,2,2,3,2,3,1,3,2,3,7,5,13,5,0,-1.601790308952332,.93186659
484,4,1,1,3,0,4,1,0,2,2,2,0,1,2,2,3,1,3,1,1,0,3,3,2,1,2,1,2,1,2,3,0,3,1,2,2,3,5,1,2,0,0,0,2,2,4,4,4,1,0,0,0,0,1,0,2,1,2,3,2,3,3,3,3,3,3,3,1,1,2,0,1,2,1,2,3,2,3,3,2,2,2,2,13,3,11,5,6,1.283545017242432,1.0988516
158,2,1,1,0,0,4,3,0,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,5,2,2,0,1,0,3,1,,1,1,0,0,0,1,0,4,4,0,0,3,3,3,3,3,3,3,3,3,3,1,1,2,1,2,1,0,1,1,4,4,3,3,3,2,9,15,9,15,3,4,,.34242532
809,7,1,1,3,0,4,3,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,2,2,1,2,1,2,2,2,2,1,1,1,1,2,3,1,3,0,0,0,2,2,3,1,3,0,0,0,1,0,1,0,3,3,1,1,1,2,2,1,1,2,2,1,0,0,1,0,1,1,1,3,2,3,3,1,2,1,1,2,4,6,8,1,0,-.7058132886886597,.63823003
711,7,1,1,1,0,2,1,0,2,0,0,0,1,0,0,3,3,3,2,3,2,3,3,3,2,1,2,1,1,0,0,1,3,2,2,1,1,3,2,1,0,0,0,3,1,4,4,4,1,0,0,0,1,4,0,1,1,3,3,0,3,0,3,3,2,3,0,1,0,1,1,1,0,0,0,2,4,4,3,3,1,2,7,15,5,5,3,0,,.69956297
1529,8,1,1,3,0,2,1,2,3,0,2,0,2,0,0,3,1,0,1,1,1,2,1,2,2,3,3,3,3,3,3,3,1,0,2,1,0,3,2,2,0,0,0,3,1,4,4,4,1,0,0,0,0,1,2,4,0,1,3,1,2,3,3,3,3,3,3,0,0,1,0,1,3,2,1,1,3,4,3,1,2,2,3,7,8,14,7,2,1.283545017242432,.90325052
128,2,1,1,3,1,3,2,1,2,0,2,0,2,0,1,2,2,1,0,1,1,0,0,2,2,2,2,2,2,2,2,1,2,0,2,1,3,4,1,2,0,0,0,3,2,4,4,4,1,0,1,1,0,1,0,3,1,1,1,2,3,2,2,2,1,2,2,1,0,1,0,2,1,4,4,3,3,4,0,2,1,0,3,4,6,10,6,2,-.4904539287090302,1.1331637
223,2,1,1,3,0,0,2,2,3,0,2,0,0,0,0,3,2,2,2,2,0,3,2,2,2,2,0,0,0,2,2,2,1,2,2,1,2,3,2,3,1,1,0,3,1,4,4,4,0,0,0,0,1,0,0,4,2,0,2,3,0,3,3,2,3,3,3,0,0,2,0,2,1,4,1,1,4,2,2,2,2,0,4,12,2,8,5,2,.8210962414741516,.88965428
991,6,1,1,3,0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,2,3,3,0,2,0,2,1,3,4,2,1,0,0,0,1,2,4,4,4,1,0,0,0,0,1,0,1,1,1,1,1,1,1,2,2,1,2,2,0,1,1,0,1,1,1,2,2,4,3,1,1,2,2,0,0,6,15,3,1,-.6135592460632324,.94560891
186,2,1,1,3,0,3,2,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,0,0,1,2,2,3,1,4,1,0,0,2,1,4,4,4,0,1,0,0,0,4,0,2,1,3,1,0,2,3,3,3,3,3,3,1,1,2,0,1,0,0,0,1,3,3,1,1,3,0,3,10,5,10,0,0,1.283545017242432,.84860355
605,5,1,1,0,1,3,3,1,3,2,1,3,1,2,3,1,2,2,1,3,2,1,1,3,2,3,1,2,2,3,1,2,3,1,2,2,3,3,1,4,1,1,0,0,3,0,2,3,0,1,0,0,0,0,2,3,0,2,1,1,3,2,2,1,3,1,2,1,1,0,1,1,4,2,2,2,1,4,1,2,3,0,5,8,5,12,5,11,,.60955834
944,7,1,1,1,0,3,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,6,10,9,15,0,0,,-.86504501
518,5,1,1,3,0,4,3,1,2,0,2,0,2,0,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,2,3,3,2,1,0,0,0,3,1,4,4,4,1,0,0,1,0,1,0,1,1,1,3,1,3,0,3,3,0,2,2,0,1,2,0,1,1,1,1,1,3,3,3,3,3,2,6,10,6,10,6,2,-.5383670926094055,.77602202
